text,label_ternary,label_original,dataset_name
এটাই হবে সিদ্ধান্তে যদি রোবটেরাই আসে তাহলে তো মানুষের আরো উপস্থিতি এই থাকবে না কারণ এদের তো আর ইমোশন নাই একটা যন্ত্রের কাছে এটা ছাড়া আর কি বা আশা করা যায়,0,Non-Sarcastic,banglasarc3
এনার্কিজম শুরু করে এখন মাঝে থামতে বলতেছেন এনার্কিজম শুরু হলে এর শেষ পরিনতি কোথায় হয় সেটা জানা উচিৎ এখন চেয়ে দেখা ছাড়া উপায় নাই দেশে দাঙ্গা লাগল বলে,0,Non-Sarcastic,banglasarc3
বিশ্বাস করেন আমি ক্লাস ৬ এ আমি লেন্টা হয়ে নদীতে গোসল করতাম,2,Sarcastic,banglasarc3
এই কয়েক জন গায়ক কুমিল্লার মান সম্মান সব চেটা ভাঙগা করে দিয়েছে ওদের কে জাতি কি দিতে চায়,2,Sarcastic,banglasarc3
যারা একসময় জনগণকে ভয় দেখাত তারা আজ জনগণ দেখলে রাস্তা বদলায় আহারে কপালের ফের,0,Non-Sarcastic,banglasarc3
আমার গ্রামের নাম কুকিকালিদাস জন্ম থেকে গ্রামের মুসলিম লোকদের থেকে হিন্দু সম্প্রদায়ের লোকজনের সাথে উঠাবসা বেশি ফেসবুক ফ্রেন্ড লিস্টে অনেক বন্ধুই আছে সাথে দাদা দিদি কাকা পিসি সহ অনেকেই আছে কেউ কি বলতে পারবেন পারবে মুসলিমরা তাদের ক্ষতি করেছেন করেছে আমাদের গ্রাম এমন একটি অসাম্প্রদায়িক জায়গা যেখানে মিষ্টির দোকান হিন্দু সম্প্রদায়ের লোকজনের,0,Non-Sarcastic,banglasarc3
ধ্বংসের দিকে এগিয়ে যাচ্ছে বাংলাদেশ দোসর দের বসিয়ে রাখার ফল পাচ্ছে মানুষ,0,Non-Sarcastic,banglasarc3
একমাএ বাংলাদেশী ক্রিকেটার যিনি মাঠও কাপায় খাটও কাপায়,2,Sarcastic,banglasarc3
আল্লাহ নেক হেদায়েত দান করুন,0,Non-Sarcastic,banglasarc3
স্টার্টআপগুলোকে সুরক্ষা দেওয়ার জন্য একটি নীতিমালা থাকা উচিত,0,Non-Sarcastic,banglasarc3
এই পরিবারটাকে সারাবিশ্ব মিলে দরছে কতটা জঘন্যতম হলে ডিগ্রি নেয় টাকা দিয়ে,0,Non-Sarcastic,banglasarc3
কোচিং টসিং এর দিন শেষ বাড়িতে পড়ার বাংলাদেশ,2,Sarcastic,banglasarc3
কোন গোলাপেই কিছু বুঝার নাই সবগুলাকেই ভালোবাসা আছে যদি সেটা আমরা ভালবেসে দেই কারণ ফুল মানেই ভালোবাসা ফুল মানে সুন্দর,1,Neutral,banglasarc3
দিনশেষে তুমি কতটা শান্তিতে আছো আর সুখে আছো সেটাই মুখ্য,0,Non-Sarcastic,banglasarc3
সালমান তোর এইসব বালচাল বিডিও দেখার ইন্টারেস্ট মানুষের নাই,0,Non-Sarcastic,banglasarc3
লেকচার রুটিন অনুযায়ী হয়েছে,1,Neutral,banglasarc3
একটি বিশেষ গাড়ি ব্যবহার করার আকাঙ্ক্ষা,1,Neutral,banglasarc3
পোস্ট পড়ে জা বুজলাম লোহার পালং নিতে হবে,2,Sarcastic,banglasarc3
মারহামাতুল করিম যে জয়কলির বই দাগাতো তা আমরা দেখতে চাই,0,Non-Sarcastic,banglasarc3
আল্লাহ তাআলা আমাদের অন্তরকে সৎ কাজের প্রতি আকর্ষিত করুন এই ধরনের পেজগুলো সত্যিই গুরুত্বপূর্ণ,0,Non-Sarcastic,banglasarc3
লিংক কোথায় লিংক না দেখলে মানুষ বিশ্বাস করে না,2,Sarcastic,banglasarc3
নাস্তিক বা আস্তিক সবারই উপকার হবে বলে আশাকরি এই পোষ্টটি থেকে,0,Non-Sarcastic,banglasarc3
শত বাধা বিপত্তি পেরিয়ে নিজেদের স্বপ্নগুলোকে বাস্তবে রূপ দেয়া বাংলাদেশের এমনই বহু ছাত্ররা উন্নত বিশ্বে প্রতিনিয়ত নিজেদের সাফল্যের সাক্ষর রেখে চলেছে,1,Neutral,banglasarc3
যারা দায়ী তাদের বিরুদ্ধে কঠোর ব্যবস্থা নেওয়া জরুরি,1,Neutral,banglasarc3
আসল ব্যাপার হল ভিখারি বাংলাদেশীদের চুরিচামারি ছাড়া উপায় নেই অন্যের ফসল চুরি করবে চোরাচালান করবে তাই বেড়া দেওয়ায় বাধা দিচ্ছে,0,Non-Sarcastic,banglasarc3
