text,label_binary,label_original,dataset_name
সবসময় কি বড় সন্তানরাই পরিবার চালায় কই আমারও ত বড় ভাই আছে তারপরও আমি মেজো হয়ে পরিবারের দায়িত্ব নিয়ে পরিবার চালাচ্ছি,0,Non-Sarcastic,banglasarc3
বালের সুবর্ণ আইজ্যাক তুই ও পাগল তুর ছেলে ও পাগল তুদের দিয়ে বাংলাদেশে হাল চাষ ও হবে না,0,Non-Sarcastic,banglasarc3
বেলা ভালো হয়ে যাও,1,Sarcastic,banglasarc3
মনুষ্যত্বহীন মানুষ থাকলে যা হয় আল্লাহ তাআলা এদের হেদায়েত দান করো,0,Non-Sarcastic,banglasarc3
তাহলেই ৬২ এ জানুয়ারি হোক,1,Sarcastic,banglasarc3
ভয় পাওয়ার কিছু নেই এই অপারেশন আই অয়াস অপারেশন কাউকেই আটক করতে পারবেনা আর কারো বাড়িও ভাংতে পাবেনা,0,Non-Sarcastic,banglasarc3
আপনার বাসার সামনে পাবনা মানবিক হাসপাতাল থেকে গাড়ি পাঠানো হয়েছে ওইটাতে করে চলে আসেন,1,Sarcastic,banglasarc3
শাকিব খান এইগোলা কি সুরু করলো,1,Sarcastic,banglasarc3
মহৎ কাজ আল্লাহ কবুল করুন,0,Non-Sarcastic,banglasarc3
হাতে গনা কয়েকজন ছাড়া সব বাবার শালা,1,Sarcastic,banglasarc3
এইসকল নাস্তিক ভাইদের কাছে একটা প্রশ্ন আপনাদের বিখ্যাত নাস্তিকদের মৃত্যুর পর জানাজা কবর ইসলামিক শরীয়ত মোতাবেক কেন করেন যেহেতু তারা ইসলাম মানেন না তাই তাদের উচিত তাদের লাশ মমি কইরা রাখা,0,Non-Sarcastic,banglasarc3
আমার পেইজে কম মূল্যে ওয়ান পিছ পাবেন সবাই পাশে থাকবেন আশা করি,1,Sarcastic,banglasarc3
সঙ্গীর সততা ও স্বচ্ছতাকে ইতিবাচক দৃষ্টিভঙ্গিতে দেখার চেষ্টা করা যেতে পারে,0,Non-Sarcastic,banglasarc3
জয় বাংলা জয় বঙ্গবন্ধু মমতাময়ী মা দেশরত্ন শেখ হাসিনা,1,Sarcastic,banglasarc3
মজার ছলে কিভাবে অপমান করতে হয় সেটা কাকু ভালো করেই যানে যাই হোক আমরা সবাই বলগার এটাই বাস্তব হা হা হা হা,1,Sarcastic,banglasarc3
৩২ নং গুড়িয়ে দিয়ে পাবলিক টয়লেট করার জোর দাবি জানাচ্ছি সেখানে পাবলিক টয়লেট ব্যতীত অন্য কোনো স্থাপনা মেনে নেয়া হবে না,1,Sarcastic,banglasarc3
আমিও একদিন বউয়ের কথায় উঠবো আর বসবো শুধু রাতে,1,Sarcastic,banglasarc3
আওয়ামীলীগের কি একটাও ভালো সর্বজনতার গ্রহণযোগ্য কোন নেতা নাই যে চরম সময়ে হাল ধরে সঠিকভাবে দল পরিচালন করতে পারে সাবেক আওয়ামী মাথার সব নেতাগুলো শেষ নিজেরা ডুবসে দলরে ডুবাইসে বাংলাদেশেকেও গলা পানিতে নামাইসে লজ্জা লজ্জা,0,Non-Sarcastic,banglasarc3
নেপোটিজম নিয়ে যে অভিযোগ হয় সেটা অনেক সময় অযথা হয়ে যায়,0,Non-Sarcastic,banglasarc3
বাংলাদেশে এই ধরনের ভিডিও প্রচারের মাধ্যমে সামাজিক এবং পারিবারিক ভারসাম্য অক্ষুন্য হচ্ছে সবার প্রতি অনুরোধ রইল এই ধরনের ভিডিও প্রচার থেকে সবাই বিরত থাকুন,0,Non-Sarcastic,banglasarc3
আল্লাহ্ র বিচার রাষ্ট্র ক্ষমতাকে ব্যবহার করে দেশনেত্রী বেগম খালেদা জিয়াকে জিয়াউর রহমানের স্মৃতিবিজড়িত ক্যান্টনমেন্টের বাড়ি থেকে টেনে হিঁচড়ে বের করে দেয়া হয়েছিল তারপর সেটিকে এমনভাবে গুড়িয়ে দেয়া হয়েছিল যে ঐ বাড়ির চিহ্নটুকুও অবশিষ্ট নেই সেদিনের বেগম জিয়ার অশ্রুসিক্ত চেহারাটা আজও অনেকের চোখে ভাসে,0,Non-Sarcastic,banglasarc3
আমনের যে গলার হাক এমন ফুলের দিকে চোখ না যাক,0,Non-Sarcastic,banglasarc3
ভাতের হোটেল ই আমিও কাজ করি আমি তো চান্স পাই নাই আমার নম্বর ৭২ ৭৫,1,Sarcastic,banglasarc3
ভবিষ্যতের শিক্ষার্থীদের সাথে বন্ধুত্বপূর্ণ সম্পর্ক তৈরি করার স্বপ্ন,0,Non-Sarcastic,banglasarc3
এই দেশে এর থেকে জঘন্যতম আইন আর কিছুই হতে পারে না,0,Non-Sarcastic,banglasarc3
সম্মানি দেয়না আমাকে শুধু পড়ানোর সময় একটু চা নাস্তা দেন আর স্টুডেন্ট আমাকে মারে চুল টেনে ধরে উপর করে মাইর দেয়,1,Sarcastic,banglasarc3
বিশ্ব কিভাবে আগাচ্ছে আর বাংলাদেশ কিভাবে,0,Non-Sarcastic,banglasarc3
এগুলা কইরেন না ছাপড়ি লাগেন এগুলা করলে ও ন্যারেটিভ দাঁড়া করাইতে পারে কাউন্টার ন্যারেটিভ বানান ঐটা না কইরা পার্সোনাল অ্যাটাকে যাইতেছেন,0,Non-Sarcastic,banglasarc3
শুনলাম অনেক হুজুর অপেক্ষা করতেছে তাদের গন জানাজা পড়ানোর জন্য,1,Sarcastic,banglasarc3
ডেভিলদের মাথায় নিয়ে না ঘুরে তাদের হাত থেকে দেশ রক্ষা করা সেনাবাহিনীর দায়িত্ব,0,Non-Sarcastic,banglasarc3
